id,country,status,amount
1,Spain,fialed,2786.376042953004
2,Spain,completed,3184.444433553506
3,Germany,completed,2533.6097039638335
4,Spain,pending,574.906956274724
5,Spain,pending,4338.047167137506
6,Cvhina,compoletd,4356.400885158339
7,Spain,pending,2095.364271510551
8,Spain,completed,89.45182486183064
9,Spain,pending,1144.5992642954097
10,Spain,pwnding,1980.3699030378252
11,Italy,faoleid,942.3327220862208
12,USA,pending,873.6571748352662
13,Belguiun,completed,3597.8071025989093
14,Germqany,faoleid,3513.449385984757
15,Spain,pending,3374.5959989238954
16,Germqany,completed,3730.6151543309265
17,Cvhina,pending,1532.170386441282
18,Spain,pending,849.3868432414347
19,USA,pending,1428.4717658510845
20,China,completed,864.4882077526015
21,USA,completed,3325.7485012075135
22,Spain,pending,1225.212773882548
23,Spain,pending,992.8040876749651
24,Spain,pendhing,1095.515427742702
25,Spain,failed,1974.4630320731071
26,Spain,pending,3608.9603783772723
27,China,completed,3668.868437347681
28,Spain,compoletd,4103.1757797435175
29,Cvhina,completed,3177.152805868767
30,Spain,pending,1645.4744770145169
31,Spain,completed,2589.2872250918763
32,Spain,pending,3540.2747808003755
33,Sopain,pending,4800.157898114026
34,Itakly,pending,1698.2946072145878
35,Itakly,pending,2170.085254440406
36,Italy,compoletd,71.69403032186655
37,Spain,completed,2570.6506306054875
38,Germqany,pending,3027.04692324109
39,Spain,completed,4025.9352237980656
40,USA,pending,4196.583393286804
41,Germqany,pending,1950.85421618287
42,Belguiun,pending,4935.507718524325
43,Germany,completed,3298.153154541004
44,Spain,pwnding,2355.6398262954476
45,Sopain,faoleid,4027.8476625374556
46,Spain,failed,3255.9586266365923
47,Spain,pending,441.6869840360642
48,China,pending,3409.8495984125652
49,Spain,fialed,811.1904429476855
50,Italy,completed,2099.443620864682
51,Cvhina,completed,4031.7369726627257
52,Spain,completed,4879.094552264933
53,Spain,completed,433.6010602552429
54,China,completed,746.14677021586
55,Spain,compoletd,4697.810369295434
56,Spain,pending,3838.0278902050222
57,Spain,completed,3601.0655058793054
58,USA,completed,2631.1043149602206
59,Spain,completed,1976.975358055625
60,USA,completed,3592.2672372048905
61,USA,pending,4614.5473735811365
62,Spain,pending,2313.5633491895865
63,China,pwnding,4711.238018297756
64,Cvhina,completed,2114.344282272303
65,Spain,pending,4890.834612075633
66,USA,failed,2361.208027832153
67,Germqany,pending,2117.118917916173
68,Spain,completed,2094.503661922641
69,Spain,pending,4180.709444552395
70,Spain,pending,541.3668794909654
71,Spain,completed,3672.7363275764937
72,Cvhina,failed,4899.260243039814
73,Spain,pending,2310.61962990495
74,Italy,completed,3476.461911142967
75,Spain,failed,80.95372515975149
76,China,compoletd,89.17796204057211
77,USA,completed,71.17840893651756
78,Spain,completed,4798.62785663252
79,Belgium,completed,1991.815678540747
80,Belgium,faoleid,4286.332833717429
81,USA,pendhing,2170.685833602168
82,Spain,pending,573.6698909715226
83,Spain,completed,1186.3578995988705
84,China,pending,1530.7603862422952
85,Italy,completed,1569.4084611837397
86,Sopain,completed,3461.2162352927526
87,Itakly,completed,1754.1397324385518
88,Germany,fialed,1493.6175772257297
89,China,pending,4730.521700686757
90,Spain,completed,1125.7733794981616
91,Italy,pending,1845.0508340367344
92,Italy,failed,2894.4551374077873
93,United States of America,pending,1703.4972099864442
94,Spain,completed,1425.564179550451
95,Spain,completed,742.6233180089063
96,China,pending,2417.2368680265517
97,USA,failed,1898.9354694069973
98,Spain,completed,4215.426750429478
99,Italy,pending,4340.482595020604
100,Germqany,failed,1924.542220023763
101,Germqany,fialed,4582.3466289734815
102,Spain,completed,3040.090615832459
103,China,pending,247.75851524759273
104,Spain,pending,3318.7528259480528
105,Spain,completed,3401.5894332839684
106,Spain,pending,3783.375205604694
107,Spain,pending,346.872324395775
108,Belguiun,fialed,1247.7207125226096
109,Belgium,pwnding,4937.123385105825
110,Spain,faoleid,4223.1732595918465
111,Spain,completed,1330.2941048447994
112,USA,pending,518.6545581632612
113,Spain,complete,4942.34686990095
114,Spain,pending,92.87639677856382
115,Cvhina,completed,2582.55698169891
116,Spain,completed,3991.9278154679487
117,Itakly,pwnding,2178.7532871566573
118,USA,pending,4243.682872928294
119,Cvhina,pending,2091.5117102269246
120,Spain,pending,1092.779495276347
121,USA,pending,2605.9357540780256
122,Belguiun,completed,626.613395163496
123,Spain,completed,717.0535721682604
124,Spain,completed,3168.271748434322
125,Spain,failed,2599.0205263717553
126,Spain,pwnding,1344.3087041053313
127,China,pending,3900.7845728085995
128,Spain,pending,4336.912648341181
129,Spain,pending,4900.166881406401
130,Spain,pending,2083.2636085439153
131,Spain,completed,356.6030174702953
132,Itakly,pending,4966.098211056609
133,China,pending,955.2421780147621
134,Sopain,completed,2803.5857659468834
135,USA,pending,1987.1034244524033
136,Germqany,pendhing,2853.807763383895
137,Italy,pending,3741.372029703259
138,Spain,failed,4461.000688320868
139,Spain,completed,4387.605106997747
140,Itakly,pwnding,3694.541244671132
141,Spain,pending,1792.2692286082636
142,Spain,failed,835.8437467473306
143,Spain,pending,3492.816312247211
144,Spain,completed,3857.538347819581
145,Belguiun,failed,3080.8330293680233
146,USA,compoletd,2563.589780808161
147,Belguiun,faoleid,2298.4770410529227
148,Spain,pending,601.3419285976688
149,Spain,pending,3078.318030811811
150,Spain,completed,1350.4106304731054
151,Spain,pending,1459.865199288651
152,Spain,failed,3543.018338377936
153,Sopain,failed,1948.1016970097462
154,Spain,completed,735.5780574813194
155,Spain,pending,4258.004357249974
156,Italy,failed,2380.647292052589
157,Italy,pending,4893.397606190277
158,Spain,pending,1240.7447231027036
159,Germany,failed,3726.8401391559673
160,China,pending,2681.3262891163254
161,Spain,completed,2624.3844065478493
162,Cvhina,compoletd,3211.2338619316724
163,Belgium,pending,452.722443164388
164,USA,pending,4788.2155756032935
165,USA,pending,552.5276602257906
166,Cvhina,compoletd,4771.739068349634
167,Germqany,failed,3968.622170698246
168,Spain,completed,2881.627616344227
169,Spain,pending,3574.8396707851666
170,Spain,completed,4127.791278330806
171,Spain,pending,273.97240743669283
172,Italy,complete,142.78260804851067
173,Italy,completed,2205.770041556374
174,Sopain,completed,905.7234000026789
175,Belgium,complete,2386.373557510922
176,Spain,completed,1407.807144777998
177,China,failed,2750.0464912985167
178,Spain,pending,4560.340511119594
179,Germany,pending,4568.356546872678
180,Spain,failed,4958.679260153191
181,Italy,completed,2515.548407795166
182,Spain,completed,1102.3272762062838
183,Spain,pendhing,2473.5216301301534
184,Italy,pending,1016.2460055366566
185,Italy,completed,296.519055088492
186,Spain,complete,1406.7393054377324
187,China,pending,1887.095817704288
188,Spain,pending,3436.1680920428853
189,Spain,completed,4378.463928567983
190,Spain,completed,3444.660781920711
191,Belgium,completed,2349.7771321065748
192,Spain,pending,3269.3436216557075
193,Spain,complete,1900.7906288138443
194,Belgium,pwnding,2521.316484601386
195,Belgium,failed,2473.7861745239798
196,Italy,pending,964.9443114287807
197,Italy,pending,3100.6712740781027
198,China,failed,4777.429938622503
199,Spain,pending,1679.8626194701908
200,USA,completed,4509.488905924211
201,Belgium,completed,4416.73507337749
202,Spain,completed,2860.6062371883636
203,Belgium,pending,478.161033216605
204,Sopain,failed,3907.1571516210065
205,Spain,completed,3450.843692916002
206,Germany,pwnding,4781.632103808406
207,Spain,pending,1223.855462338833
208,Germany,pending,651.8447015797636
209,Italy,completed,2238.5924086181176
210,Spain,fialed,848.5346782750498
211,Spain,pending,916.6388788740965
212,Spain,pending,4155.974499049078
213,Italy,pending,910.5615711107342
214,China,pending,4880.533210926042
215,Italy,completed,4056.0875232587587
216,Spain,pending,3854.1438555237223
217,Spain,failed,2074.6937297235927
218,USA,failed,4305.106076718708
219,Spain,completed,3962.5905797585933
220,Spain,compoletd,3072.647860594881
221,Germqany,pending,466.23781385647663
222,Italy,pwnding,2756.263584166107
223,Itakly,pending,1047.0973261216795
224,Spain,completed,3163.702549331952
225,Germany,complete,1975.8176357123943
226,Spain,pending,1706.5149224319487
227,Italy,completed,1453.2815746930369
228,China,pending,4554.392057503517
229,Spain,complete,108.60858124413389
230,Spain,pending,844.5230501817134
231,Italy,pending,4750.462398231371
232,Spain,pendhing,2171.3261867587557
233,Spain,pending,3026.9407422540385
234,Spain,completed,4127.587338512545
235,Spain,failed,1580.455244690172
236,Spain,faoleid,181.51449421421296
237,Spain,completed,4335.185781075922
238,Italy,failed,1530.4801579443085
239,Sopain,pending,4620.444779636949
240,Italy,completed,2363.50187939229
241,United States of America,pending,2672.068030629153
242,Spain,completed,1964.0897398786535
243,Spain,complete,3753.3615527811753
244,Spain,pendhing,2283.0109398254767
245,USA,complete,3032.4077581413476
