id,country,status,amount
34001,Spain,completed,3363.6885448382113
34002,Germany,completed,3854.227245986748
34003,Spain,pending,222.0939464936086
34004,Italy,completed,4815.98275744048
34005,Germany,pending,2990.19784297397
34006,Spain,pending,3397.950289044048
34007,Itakly,pwnding,601.9216984585267
34008,Spain,failed,403.87981127188397
34009,Spain,complete,3044.6494547209995
34010,Spain,completed,1569.258867735432
34011,Germany,pending,3130.4542621333103
34012,USA,pending,113.42120398160128
34013,Sopain,pending,4950.864909054126
34014,Italy,pending,1870.3874127044885
34015,Germany,pending,380.959110535974
34016,Germqany,fialed,738.6032659483087
34017,Germany,completed,4665.501902361653
34018,China,completed,3380.374433529142
34019,Spain,completed,1832.6010558838937
34020,Spain,pending,1320.2616541611712
34021,Spain,failed,1375.5114729459344
34022,USA,completed,3522.470936951263
34023,Spain,faoleid,3791.4138486096476
34024,USA,pending,3020.812369490353
34025,Spain,faoleid,2235.838938444531
34026,China,pending,3794.0278846662945
34027,China,pending,3544.246276489018
34028,Spain,pending,2816.714485252112
34029,Germany,pending,1785.308624606264
34030,China,pending,1982.4180111618236
34031,Cvhina,pending,1670.4295009903049
34032,Spain,completed,141.60109072753465
34033,Spain,pending,3801.5329682466677
34034,Belgium,completed,127.88907752658233
34035,USA,completed,3542.7153118942474
34036,Spain,completed,2895.825944529213
34037,Spain,complete,4834.366105803031
34038,Spain,pending,4885.854755569092
34039,Sopain,completed,1981.933166140802
34040,Italy,pending,4724.458892623622
34041,Sopain,pwnding,1651.7579127717497
34042,Germqany,pending,1078.1764983859402
34043,Spain,pending,344.95789258369075
34044,Italy,pending,3699.4269476207814
34045,Italy,failed,1857.9676552189433
34046,China,pwnding,2475.012411750329
34047,Spain,compoletd,802.2735957965562
34048,Spain,pending,1251.785204305202
34049,Spain,complete,914.7193882975819
34050,Spain,pending,3614.955938245126
34051,Spain,pending,419.16659311869836
34052,Belguiun,fialed,4308.057989891418
34053,Italy,pending,2797.8731105778015
34054,Italy,completed,3393.3933926685872
34055,United States of America,complete,3681.963795648478
34056,Spain,compoletd,4363.779590717121
34057,Germany,fialed,4346.063025599236
34058,USA,compoletd,4175.397815964277
34059,Spain,faoleid,2845.3179857322934
34060,Spain,complete,1749.9131267041073
34061,USA,failed,4590.651647917807
34062,USA,pending,3356.9741489876014
34063,USA,pending,2238.7738671603997
34064,China,fialed,837.7330486369076
34065,Spain,fialed,1869.5583157298686
34066,Spain,compoletd,4086.5790716905212
34067,Itakly,failed,3309.671200912493
34068,Spain,pending,3553.5076164349457
34069,Spain,pending,3126.231376185653
34070,Spain,pwnding,2945.0657124328845
34071,Itakly,pending,759.7489582561952
34072,Spain,completed,3902.089938342822
34073,Belgium,completed,4608.379427455876
34074,Spain,completed,3756.294679206222
34075,United States of America,compoletd,2782.571292149924
34076,Italy,failed,4303.988009314015
34077,Italy,completed,1098.80661508109
34078,USA,pending,1717.8133894429047
34079,Italy,pending,3389.7676032565573
34080,Spain,pwnding,2263.943683263549
34081,Spain,completed,4421.93894938253
34082,Spain,pending,2529.6720523309145
34083,Spain,pending,3721.7583174576125
34084,Sopain,completed,3253.056779855632
34085,Italy,pending,3325.5860760799605
34086,Germqany,pending,362.5287025391404
34087,United States of America,failed,1099.172799513145
34088,Spain,failed,1131.5496960850303
34089,Spain,completed,446.86529996517567
34090,Spain,pending,1816.9163066900996
34091,Spain,pending,4026.7083420607023
34092,Italy,pending,1937.4016627102603
34093,Spain,completed,2715.6258036679405
34094,Spain,pending,1168.9510750950783
34095,China,pending,392.57703981956826
34096,Spain,pending,87.21057335958822
34097,Spain,pending,1616.8794963158084
34098,United States of America,pending,2906.9958772388604
34099,Germqany,pwnding,3870.2933208913623
34100,Spain,pending,573.7360303877432
34101,Spain,compoletd,2121.1257851324694
34102,Spain,completed,2257.917686362511
34103,Spain,pwnding,962.3537329926445
34104,Spain,pending,2312.2605236671116
34105,USA,pending,4909.297619806319
34106,USA,completed,4042.904662567286
34107,USA,pending,2351.890196889515
34108,Spain,completed,1288.5049923145516
34109,USA,completed,521.6615813739767
34110,Italy,fialed,3086.9623902711105
34111,Spain,pending,4811.9981449605975
34112,United States of America,pending,4685.928795739607
34113,USA,pending,4123.927435348101
34114,Spain,pending,4654.39671966637
34115,Spain,completed,1261.5631188767668
34116,Spain,pending,4589.0238741275025
34117,Spain,pending,199.91161071254396
34118,Spain,fialed,1745.4146745462435
34119,Sopain,pending,885.7902144731104
34120,Italy,completed,2990.745550306672
34121,Spain,completed,651.9824678665088
34122,Spain,pending,599.305472837541
34123,China,failed,602.8210590637419
34124,Spain,pwnding,99.90436976713934
34125,Spain,completed,4487.834496544348
34126,Spain,completed,1458.2405512543937
34127,Sopain,complete,4948.744294862816
34128,Spain,pending,3526.0766123419553
34129,Spain,pending,1065.0062125758714
34130,Spain,fialed,1965.7563060535583
34131,USA,pending,2244.5122669202296
34132,Spain,pwnding,165.17584413667606
34133,Itakly,failed,576.7499977438133
34134,Spain,pending,728.4883580088887
34135,Spain,fialed,2656.1786025726656
34136,USA,completed,2294.869232886762
34137,Germqany,completed,1228.1841741239946
34138,Sopain,completed,1220.5679693036927
34139,Spain,complete,4957.656052313134
34140,USA,pending,2185.5120746691873
34141,Spain,complete,2826.643828081826
34142,Belgium,pending,4604.960287699957
34143,Spain,pwnding,4774.886914492356
34144,Italy,pendhing,4458.055574299652
34145,Belguiun,pending,4963.453698196278
34146,Spain,pending,4769.064956368588
34147,Italy,completed,2458.909324161551
34148,USA,pendhing,2732.4888173798277
34149,China,fialed,4100.998936959851
34150,Germqany,fialed,3984.901492651202
34151,USA,fialed,2442.478062558139
34152,Spain,completed,3770.236934745356
34153,Germqany,completed,2157.1548120389475
34154,Germqany,fialed,4988.11220508799
34155,Spain,pending,3561.519435516561
34156,Spain,pendhing,2265.256673846261
34157,USA,completed,4420.428212546595
34158,Spain,completed,1129.3257696889093
34159,Spain,completed,1684.6350654070282
34160,USA,completed,432.4420524773605
34161,Spain,completed,4210.608190373487
34162,Spain,failed,2361.4569663675807
34163,Italy,completed,1268.5879188572555
34164,Spain,completed,3648.342005214799
34165,Spain,failed,1117.0828881976922
34166,USA,pendhing,4193.049772196946
34167,Spain,pending,2148.2080831717176
34168,Belguiun,pending,771.7092569621846
34169,Sopain,pending,1594.8401700609197
34170,Germqany,pending,4631.421852778487
34171,Cvhina,completed,119.64462635442884
34172,Germqany,completed,1129.4740836574267
34173,Germqany,completed,1795.1400360247262
34174,Spain,failed,4980.49631394693
34175,Spain,pending,3725.249261368561
34176,Belgium,pending,1618.6399608946972
34177,Germany,pending,2805.6236702123597
34178,Belgium,pwnding,1788.9348081227313
34179,Italy,completed,4180.873826971301
34180,Spain,pending,3515.3089026550124
34181,Spain,failed,159.22094124578615
34182,Spain,completed,264.5172787272769
34183,Belgium,faoleid,4045.252834566752
34184,USA,completed,4596.558442018618
34185,China,pending,4427.4314847156475
34186,Spain,pending,972.9728401863505
34187,USA,pending,2335.9326002663583
34188,Spain,completed,1429.7544464644322
34189,Spain,completed,2267.459298425118
34190,Germany,pending,2685.3425248318285
34191,Spain,pending,3034.2274764797457
34192,Spain,failed,3557.1847674286955
34193,Germqany,pendhing,2278.6869583962753
34194,Spain,pending,4581.681334834547
34195,Italy,pending,3984.6943402483757
34196,Spain,completed,4237.517185406923
34197,Sopain,pending,4662.268127196655
34198,USA,pwnding,4761.903104977507
34199,Italy,pending,3049.0090675456327
34200,Spain,failed,4162.081377940227
34201,Spain,pending,2374.7995393625292
34202,Spain,faoleid,3946.036418648785
34203,China,completed,4632.041106397604
34204,USA,failed,1739.660673967417
34205,Belgium,fialed,2804.86313205329
34206,Spain,completed,3995.576120817636
34207,Belgium,completed,3575.671997652254
34208,Spain,complete,3089.2669299629783
34209,Spain,pending,3880.596370623836
34210,Germqany,failed,1484.3033874031994
34211,Itakly,completed,4960.379404255218
34212,Spain,pendhing,1018.6346077236606
34213,Spain,pending,4315.248698800463
34214,Spain,pending,4775.458169963797
34215,Germany,pending,2596.220561423337
34216,Germany,failed,981.4667981216282
34217,China,pending,253.35036442125627
34218,Spain,failed,698.7668619566855
34219,USA,pwnding,3710.2147832175865
34220,Italy,completed,1551.2866050681796
34221,Spain,completed,1715.865899499924
34222,USA,faoleid,840.9172632395664
34223,Spain,pending,4315.424151924098
34224,Belguiun,faoleid,1432.9273808325395
34225,Spain,failed,3081.49674946184
34226,Spain,completed,3177.4227108009745
34227,Itakly,pwnding,1316.0101310669547
34228,Spain,completed,4870.644813307844
34229,USA,completed,4848.640906607779
34230,Spain,failed,167.7081042484553
34231,Germany,pending,628.5100163313674
34232,Spain,failed,2404.804868451836
34233,USA,pending,1222.5837939365492
34234,Germqany,pending,1839.119314672089
34235,Italy,pending,3453.050227730457
34236,Spain,pending,3520.8469366710356
34237,Spain,completed,2549.1770148808714
34238,Italy,completed,2782.4989145117806
34239,Italy,completed,1957.7781441852987
34240,Spain,completed,426.8202404103647
34241,Spain,pending,236.19614920144792
34242,Italy,pending,3998.3494975351337
34243,China,pending,1025.8541849079506
34244,Spain,pending,675.8486332080803
34245,Belgium,pendhing,464.748776893874
34246,Belgium,pending,3536.153524576742
34247,USA,completed,1587.2375860725604
34248,Germany,pending,2116.1159626956887
34249,Germany,failed,2136.8703911976077
34250,Italy,pending,2121.69091860495
34251,Italy,fialed,3743.955621767708
34252,United States of America,completed,2271.1377929707674
34253,Sopain,pending,199.54474447014246
34254,Spain,completed,1671.1647260468387
34255,Germqany,failed,2561.3768799028867
34256,USA,pending,3135.883773470031
34257,Germqany,pending,1155.2419043429506
34258,Germany,complete,4568.776083551215
34259,China,pending,3356.635213067724
34260,Spain,pwnding,117.25396385608464
34261,Italy,completed,3507.2600798423728
34262,USA,failed,1224.1200250896168
34263,Belgium,pending,1206.4197215298163
34264,Itakly,faoleid,3597.1080811328297
34265,Germany,pending,4144.831546498042
34266,Belguiun,compoletd,1080.436650340057
34267,Belguiun,pending,4862.990914477164
34268,Cvhina,pending,152.48459188559735
34269,China,pwnding,1197.8998884040088
34270,Spain,pending,1951.0360421267717
34271,China,pending,436.5578797926108
34272,Spain,failed,2359.9841257062026
34273,Spain,pending,4370.212624218963
34274,Itakly,failed,3372.2213897778593
34275,Spain,pending,3201.584510729788
34276,Spain,completed,2035.9533632357704
34277,Itakly,completed,464.87527275850204
34278,Spain,pending,4762.995402876718
34279,Spain,pending,4506.705982218754
34280,Spain,faoleid,772.4802889385267
34281,China,pwnding,4373.501209750172
34282,China,pending,284.16459150174967
34283,Spain,pending,1506.1741781725023
34284,Sopain,fialed,2677.0467643297643
34285,Spain,pending,2708.37352012912
34286,USA,pending,583.6309982082201
34287,Spain,completed,1670.5286065462449
34288,Belguiun,failed,130.13236869553523
34289,Spain,pwnding,4211.121336134882
34290,Belguiun,pending,3284.2158149564298
34291,Spain,pending,194.15615860377162
34292,Spain,completed,3429.3460014929224
34293,Germany,pending,3005.656899422932
34294,Spain,pending,4969.847579219917
34295,Spain,failed,3973.697113229163
34296,Germqany,fialed,4607.571922211994
34297,Spain,completed,4191.474583942639
34298,Italy,pwnding,3874.4898862730774
34299,Germany,completed,4043.6893748691487
34300,Italy,completed,4750.484711326788
34301,Spain,completed,876.0517268065436
34302,Spain,completed,802.4259366298214
34303,Spain,pending,2222.890616412666
34304,Italy,pending,4784.362345836975
34305,Spain,pending,4029.4906452677164
34306,Spain,completed,2226.0051264907834
34307,China,completed,2488.8805586639564
34308,Spain,fialed,3815.531338415629
34309,Spain,completed,1021.4355824866687
34310,Spain,pwnding,4671.796015590296
34311,USA,completed,3897.4420270738983
34312,USA,pending,305.1596916610789
34313,Sopain,compoletd,4008.0265376256807
34314,Spain,pending,2995.399101132125
34315,Sopain,faoleid,4941.092872287877
34316,Germany,complete,365.7151448021568
34317,Spain,failed,3614.253249000153
34318,China,pending,611.0505500576717
34319,Spain,compoletd,3781.3553479632324
34320,Cvhina,completed,4005.1907213950635
34321,Belguiun,pwnding,376.35204740949666
34322,Italy,compoletd,4758.6185054032785
34323,Spain,completed,2473.3354907238827
34324,Germqany,pwnding,3893.0382412028302
34325,Cvhina,pending,402.3057495690909
34326,Germany,pending,2498.620991488144
34327,Spain,failed,549.4203162907484
34328,Sopain,failed,4413.929368279084
34329,Italy,pending,4621.629349317682
34330,Itakly,compoletd,2557.4997696439527
34331,Spain,pending,846.2805643631011
34332,Spain,complete,1892.954445426248
34333,United States of America,pendhing,1802.434922038761
34334,Cvhina,pending,700.6453157565768
34335,Spain,pending,1661.6708359356298
34336,Spain,completed,2703.1851505450177
34337,Germqany,pending,172.53946204999318
34338,Italy,pwnding,3783.892632083318
34339,Italy,failed,1813.2950443432273
34340,USA,completed,4761.030949350774
34341,Spain,failed,896.8466302234418
34342,Cvhina,completed,2071.6100877105946
34343,Itakly,completed,2512.991239833158
34344,Spain,failed,3140.9613993023145
34345,China,failed,2027.3590302632726
34346,USA,failed,2309.5439035321906
34347,Spain,pending,3681.490387176035
34348,Belguiun,pending,2537.2271186490743
34349,Itakly,completed,3917.712042934337
34350,Spain,pending,104.77360863248359
34351,Sopain,pending,991.6238853792506
34352,Spain,compoletd,3578.5271625608357
34353,China,completed,1260.6711714402923
34354,Spain,complete,1867.2863208624974
34355,Spain,pending,4039.7425177688033
34356,China,failed,2009.0396689080521
34357,Itakly,fialed,1444.814619624565
34358,Spain,completed,2089.9114696213182
34359,China,completed,3226.78876296799
34360,Spain,pending,3837.98532432103
34361,Spain,pending,1337.582223914033
34362,Spain,completed,2092.5743779919017
34363,USA,pending,914.8975540477658
34364,Italy,completed,2030.390834759069
34365,Belgium,compoletd,3404.6257694222404
34366,Cvhina,pending,2214.270056750171
34367,Italy,completed,1331.0172314214246
34368,Italy,failed,505.6051786105482
34369,Italy,pending,4562.293304710881
34370,Sopain,pending,3569.9609073095444
34371,Italy,failed,1060.1982094192424
34372,Spain,complete,4076.3099254728727
34373,Spain,failed,2822.9195858236844
34374,Spain,completed,3013.4461975968197
34375,Spain,completed,529.2736331319918
34376,Spain,completed,2426.8364342598097
34377,China,pwnding,2723.3826824659914
34378,Germqany,pending,4914.670196270607
34379,Spain,failed,2217.2163333272792
34380,Sopain,pending,101.9054969198852
34381,China,pwnding,4161.046550566812
34382,Sopain,completed,963.9808286733603
34383,Spain,pending,3874.1693420800843
34384,Belgium,pending,2561.4390471261504
34385,Spain,completed,4048.890226708039
34386,Belgium,completed,2762.967722188329
34387,China,completed,1760.0872584205044
34388,Spain,pending,1785.1347305264246
34389,Italy,fialed,2654.196108962452
34390,Sopain,completed,1005.7278510804773
34391,Itakly,pending,2019.9849170796087
34392,Italy,completed,2931.4497843600193
34393,Belgium,pending,3433.7474477015116
34394,Spain,completed,4904.726122730353
34395,Spain,completed,2363.634593312024
34396,Spain,complete,563.8734968063306
34397,Italy,pending,2789.8457562194517
34398,Spain,faoleid,4835.244278590709
34399,Italy,fialed,479.584320694892
34400,Belguiun,completed,4532.596196692109
34401,Spain,pending,150.72364599521686
34402,Sopain,pending,262.9625735858151
34403,Belgium,completed,2332.6813916488504
34404,Italy,faoleid,4834.9030364778155
34405,Spain,completed,2962.3556584676726
34406,Spain,completed,740.2625661631066
34407,USA,fialed,1166.1042457661133
34408,Sopain,faoleid,3821.8559100506527
34409,Spain,pending,2279.3191695252576
34410,Spain,complete,3098.317569748789
34411,USA,complete,4564.302716919232
34412,China,completed,2114.434862188259
34413,Belgium,pending,4228.291092460718
34414,USA,pending,1732.479379694112
34415,Germany,failed,2558.0741815772662
34416,Spain,pending,1116.8676710971408
34417,Spain,pwnding,3180.1610328790007
34418,Spain,completed,2848.7203361213724
34419,Spain,failed,941.699113525498
34420,Spain,completed,2102.4828689397054
34421,USA,completed,2296.3135663342678
34422,Spain,failed,2084.6711100659895
34423,Italy,completed,1936.0106899146617
34424,Spain,pwnding,2133.682530865648
34425,Sopain,pending,2308.4078123677705
34426,USA,pending,3750.0425564185202
34427,Spain,completed,689.9216236321396
34428,Belgium,completed,3175.1599025351516
34429,China,pending,4246.218729462697
34430,Spain,pending,1760.8684787120378
34431,Germqany,pending,3033.080009453408
34432,Spain,failed,1783.6201816453024
34433,Spain,pending,2135.261860016499
34434,Spain,completed,3434.567758570459
34435,Spain,completed,3356.458478637287
34436,Spain,completed,1342.9927199065992
34437,USA,completed,976.5936651495432
34438,Spain,pwnding,3058.456339714822
34439,Belgium,pending,2913.8397412247496
34440,Spain,fialed,2045.955721229983
34441,Belgium,completed,159.00427921791965
34442,Spain,completed,3449.8997366547237
34443,Spain,pwnding,2769.200526333307
34444,United States of America,pending,3990.2155557024976
34445,Spain,pending,3893.388377126843
34446,Italy,pwnding,2281.362148984555
34447,Spain,completed,4621.56335956195
34448,Germqany,failed,3707.053903461174
34449,Spain,pending,872.3832708107681
34450,Spain,pending,1471.649703441814
34451,Spain,pending,3076.559827185006
34452,Spain,completed,240.60041569750888
34453,Belguiun,completed,1473.6515452215945
34454,Spain,completed,3952.439147051189
34455,Germqany,completed,323.6282444724151
34456,China,completed,842.2999490484088
34457,Germqany,pending,4588.593542285508
34458,Itakly,pending,675.3497957171188
34459,Spain,pending,1263.3290828110878
34460,USA,pending,450.3122854993071
34461,Germany,failed,4369.407703606218
34462,Spain,completed,3879.6993890573353
34463,Spain,pending,1569.2980685642765
34464,Spain,completed,3503.091054682402
34465,Sopain,completed,3265.2660243802575
34466,Spain,completed,1658.629697804176
34467,USA,pending,1581.854968793568
34468,Belgium,pending,774.2958331315591
34469,Belgium,pending,1323.825362888263
34470,Spain,completed,3520.412313651158
34471,Sopain,pending,626.3152270841896
34472,Germqany,pending,1143.4435257046348
34473,Spain,pending,480.28613099357096
34474,USA,fialed,3115.8771704426276
34475,United States of America,faoleid,3712.779094428247
34476,Germany,compoletd,2287.9847410050124
34477,Belguiun,pending,4723.279194457191
34478,Spain,pending,472.0447835792881
34479,Spain,completed,151.429225350756
34480,Spain,pending,1820.9383508169067
34481,Sopain,pending,320.2001416475307
34482,USA,pending,4089.4197652038524
34483,Belgium,completed,3075.8136330138564
34484,Germany,completed,368.999897006095
34485,Spain,failed,2937.7334106886847
34486,China,pending,1390.1093624352964
34487,Cvhina,pending,2401.309593766499
34488,Italy,completed,1596.4209031769192
34489,Spain,fialed,2829.5957385223237
34490,Italy,compoletd,3937.3113056781995
34491,Spain,pending,2442.0637246382094
34492,Belguiun,pending,1435.6677986152424
34493,Spain,pending,3048.083801935677
34494,USA,failed,3629.282727237952
34495,USA,pending,78.26891464500058
34496,Italy,compoletd,2108.725159906951
34497,Germany,completed,214.2865600085006
34498,Spain,pending,1462.9655602771888
34499,Spain,faoleid,1524.6724149081078
34500,Cvhina,completed,1847.8461526708825
34501,Belguiun,pending,4394.964619449218
34502,Belgium,completed,872.4342581317172
34503,Itakly,completed,1649.2722988622963
34504,Belgium,pending,428.56689427522656
34505,Spain,pendhing,387.9513966870145
34506,Itakly,failed,3790.679277514937
34507,Italy,pending,1208.416518810372
34508,Spain,pending,805.2810289840822
34509,China,pending,2770.1688353873533
34510,Spain,completed,3097.8718669974073
34511,USA,completed,3866.4736346044574
34512,Spain,faoleid,1804.6763997057355
34513,USA,pending,728.2197263749546
34514,Belgium,complete,1577.331676919889
34515,Spain,completed,2732.6521891973994
34516,Spain,completed,2165.67289416046
34517,Spain,completed,3591.8343908629213
34518,Belgium,pending,4897.959617154193
34519,Spain,completed,589.2252580626299
34520,Spain,pending,3451.0879369157783
34521,Spain,pending,1180.3382892259672
34522,Spain,completed,2919.1691227012634
34523,Sopain,pending,240.22336969282145
34524,Spain,completed,1250.788711811469
34525,USA,completed,4667.726524612187
34526,Germqany,completed,2285.71481015004
34527,Germqany,completed,3439.3433738232657
34528,Spain,pending,3518.513455694101
34529,Belguiun,pending,2836.8853490500205
34530,Spain,pending,71.41757278809952
34531,USA,pending,3880.7627535715837
