id,country,status,amount
45001,USA,pendhing,2030.764155280231
45002,USA,pending,1127.2561124664705
45003,Italy,fialed,1403.4258906538057
45004,Germany,pwnding,2825.732148445572
45005,Belgium,completed,4200.195036783823
45006,USA,completed,424.7008032937241
45007,USA,complete,3595.6932218061456
45008,Spain,completed,375.8840616020824
45009,Spain,pending,465.11485885618765
45010,China,failed,1669.341520591953
45011,China,completed,2668.1404014465234
45012,Sopain,compoletd,4634.910009404921
45013,Spain,pending,3939.3372408247396
45014,Sopain,pending,4192.06247425497
45015,USA,pendhing,3915.6214047839044
45016,Spain,completed,4175.291177155996
45017,Germany,pending,1575.5345063999166
45018,Spain,pending,3886.851291612805
45019,Spain,pending,210.2247432884488
45020,Spain,pending,3904.36176735659
45021,Belgium,faoleid,707.5590785506628
45022,Spain,completed,2232.1675677573126
45023,USA,failed,1885.1674891821442
45024,Spain,completed,4759.841231673246
45025,Belguiun,pending,1709.0211480207565
45026,Spain,fialed,3699.7944657990142
45027,Spain,compoletd,870.2105623511313
45028,Spain,pending,2474.1713693559504
45029,Spain,completed,2533.081563041162
45030,Spain,completed,1205.7769421121557
45031,Belguiun,pending,1735.502656999612
45032,Germqany,pending,3722.0227584361464
45033,Spain,fialed,382.29046596688113
45034,Spain,fialed,3862.3134530385973
45035,Belguiun,failed,3097.9499072429985
45036,Spain,fialed,2467.295516511626
45037,Spain,pending,789.224593718273
45038,USA,pwnding,4303.567063888381
45039,Sopain,pending,1939.240737562563
45040,Spain,failed,2628.8975183880057
45041,Spain,faoleid,4955.343727583806
45042,Belgium,pending,1078.2392894215038
45043,Italy,completed,3472.5166910893236
45044,USA,pending,1250.6761657230982
45045,Spain,pwnding,4150.761643633956
45046,Spain,fialed,3146.249164346857
45047,China,completed,1699.232698536102
45048,Spain,completed,3959.954742198071
45049,Spain,failed,646.3208962422527
45050,USA,faoleid,420.20004887174696
45051,Spain,pending,2154.1213320350626
45052,Italy,failed,914.0902574639011
45053,China,completed,3354.911887658949
45054,USA,pending,2862.594162713236
45055,China,fialed,1251.2832271048162
45056,Germqany,pending,3654.4940630488986
45057,Spain,pwnding,1975.51415241657
45058,Spain,pending,1532.2997476152188
45059,Spain,failed,4058.6114337130857
45060,Spain,pending,4513.540688412144
45061,Spain,completed,1865.0116337076659
45062,Spain,pwnding,3174.6203589963598
45063,Spain,compoletd,4361.387944135972
45064,Italy,pending,2022.9527903128958
45065,Spain,failed,2885.516138948996
45066,USA,fialed,4443.800769557652
45067,Spain,pending,4779.912089577892
45068,Cvhina,fialed,2230.8101562383517
45069,Spain,pwnding,1639.7757602756476
45070,USA,pending,1319.6058747670209
45071,Germany,pending,108.785371532099
45072,Belguiun,compoletd,1359.304370563613
45073,Spain,completed,3665.4263518457574
45074,Italy,pending,3667.654529437825
45075,China,failed,2748.2951116798235
45076,Sopain,pendhing,1183.4758780004042
45077,Germany,pending,293.11898055630445
45078,Germqany,pending,3065.025355654898
45079,Germany,failed,1229.1850173838952
45080,Spain,pending,242.380886389427
45081,Sopain,failed,191.70801907224998
45082,Itakly,pending,2942.5312639901827
45083,Italy,pending,2654.8241856047284
45084,USA,pending,2106.1780059564644
45085,Spain,pending,1985.9425313998668
45086,United States of America,pending,3930.382839707515
