id,country,status,amount
43001,Spain,pwnding,2650.251742037457
43002,Spain,pending,4640.0685873103575
43003,Spain,faoleid,2856.0785427085143
43004,Spain,pwnding,2305.056500549633
43005,Spain,pendhing,4748.751870513461
43006,Sopain,pwnding,1752.5681980692996
43007,Itakly,failed,4455.749182415871
43008,China,pending,1837.1283621292241
43009,Sopain,complete,1088.3622234561603
43010,USA,pending,3908.8105458829564
43011,Itakly,completed,2222.670667088933
43012,Spain,completed,3070.174582897632
43013,Spain,pending,3765.8236084822956
43014,Itakly,pending,587.4199996888345
43015,USA,completed,325.1917471640361
43016,Spain,failed,543.5734244611582
43017,Germany,completed,1767.2288664552782
43018,Spain,fialed,1878.3191708523232
43019,Spain,completed,4967.922150612699
43020,Spain,pending,2552.248714633491
43021,Cvhina,pwnding,475.81761010680236
43022,Italy,pending,242.08780044205864
43023,Belguiun,completed,2372.718552324073
43024,Spain,failed,1178.4725125692862
43025,Italy,pending,1942.296489546076
43026,Spain,complete,179.76923004426695
43027,USA,pwnding,438.7198190027397
43028,Spain,pwnding,1643.2099234735333
43029,USA,pending,502.1920104238908
43030,USA,completed,399.2667690602759
43031,Sopain,pending,3742.2798904832666
43032,China,failed,3157.0606224603866
43033,Germqany,completed,2184.9472848187006
43034,Italy,completed,4135.242610001831
43035,Spain,faoleid,2363.7774184173536
43036,Italy,fialed,4254.8562186927975
43037,Sopain,fialed,112.44656464154545
43038,Spain,completed,1178.6916595388568
43039,Spain,pending,1517.156353184668
43040,Spain,pwnding,4628.079232362264
43041,Germany,completed,3963.204858606296
43042,Spain,completed,539.0296962122375
43043,USA,pending,832.1905965763301
43044,Sopain,pending,3966.6822455066854
43045,China,pending,3617.201673336618
43046,Italy,completed,1622.89995253939
43047,Belguiun,completed,4749.673458399753
43048,USA,completed,1893.9898294772793
43049,Belguiun,pending,539.5488396259601
43050,Spain,completed,1447.3690740218321
43051,China,completed,224.80443077659035
43052,Spain,failed,2346.0480989365306
43053,Italy,pending,2103.2608099462095
43054,Italy,completed,1044.7310548201867
43055,Spain,pending,4062.8689859161723
43056,Germqany,failed,1802.4952419884696
43057,Spain,completed,4740.403265013421
43058,China,pending,4356.356730383412
43059,Germany,pending,336.45438106558083
43060,Spain,pending,1007.0247561598997
43061,Spain,pendhing,1907.647059365605
43062,Germqany,completed,122.13106411073029
43063,Belgium,complete,1887.5918068649905
43064,Germany,pending,2997.1501151049188
43065,Germqany,failed,2343.771316846136
43066,Spain,pending,2078.889423501113
43067,Cvhina,completed,4229.77916845596
43068,USA,pending,1005.5599682143312
43069,USA,pending,1615.1670175226618
43070,Spain,completed,1033.2905086545388
43071,Spain,completed,1688.9001681708228
43072,Sopain,failed,456.29244192089544
43073,Germany,failed,1826.2459261392091
43074,Germany,completed,3595.7756516003765
43075,Spain,pending,3420.4676791788265
43076,Belguiun,completed,3823.962738529579
43077,Spain,pending,2625.2713024238537
43078,USA,compoletd,476.46431820847
43079,Belgium,pending,3319.1121880646697
43080,Spain,completed,3626.6785714353873
43081,Spain,failed,4399.66836502858
43082,USA,completed,2287.2035485317224
43083,United States of America,completed,289.37399262254803
43084,Spain,completed,4401.62693348897
43085,Sopain,faoleid,3291.89563183322
43086,Cvhina,pending,4627.240416222039
43087,USA,pwnding,3739.3517815302225
43088,Spain,pending,4667.259189477207
43089,United States of America,pending,1379.0525622935552
43090,Germqany,pwnding,985.2800482209341
43091,Spain,fialed,1668.0725663425424
43092,China,completed,2840.3804056468407
43093,Spain,pending,75.23021928101687
43094,Germany,pending,4020.2200474640726
43095,Italy,completed,1789.6174185865978
43096,Spain,complete,1058.9123265737062
43097,Spain,pending,2352.3263138837606
43098,Spain,pending,3307.7808599875766
43099,USA,fialed,4598.009688706109
43100,Spain,pending,115.52573554140145
43101,Itakly,pending,1445.6597387530587
43102,Belgium,pending,2359.941205640571
43103,Germqany,failed,2785.8388118777375
43104,Belgium,pending,3151.980952524975
43105,Spain,pending,1056.4171694618544
43106,Sopain,fialed,4993.936535467923
43107,USA,pendhing,1203.047464567269
43108,Spain,pending,3816.418446354385
43109,United States of America,pending,1291.689250803127
43110,Sopain,pending,3591.496658211548
43111,Germany,failed,4823.332001544808
43112,Spain,pending,1701.0365298557292
43113,Spain,pending,4246.248379301435
43114,Germqany,pending,3859.661737428652
43115,Belgium,pending,3149.995527430638
43116,Spain,pending,3571.2166731361654
43117,Spain,pending,325.18702404401336
43118,Italy,fialed,1149.6566309852299
43119,Germqany,pending,4920.748347320347
43120,USA,completed,4314.091545167607
43121,Belgium,completed,3643.166860339834
43122,United States of America,pending,3233.3802236723704
43123,Italy,compoletd,3736.0891788082827
43124,Belgium,completed,3418.367173796047
43125,Itakly,fialed,4375.159921871561
43126,Italy,pending,2769.661857154859
43127,Spain,completed,4108.00269600203
43128,Spain,pending,202.42400245978743
43129,Spain,pwnding,4303.930562182004
43130,Spain,pending,3831.2348889491773
43131,USA,faoleid,4441.318179029725
43132,Germqany,completed,1481.2671848926886
43133,Belgium,completed,1357.9281957319379
43134,Italy,pending,2805.452850871037
43135,Spain,completed,306.13940010174605
43136,USA,failed,1521.2737181099646
43137,Spain,completed,963.9703143106193
43138,Spain,fialed,4008.061930262498
43139,Spain,pending,519.2214985853983
43140,Spain,pending,2820.0714419735095
43141,Spain,completed,4657.488002506193
43142,Spain,completed,1410.0752369336865
43143,USA,pending,3225.356696854067
43144,China,completed,4753.951153337114
43145,Germqany,failed,3449.9726711050585
43146,Spain,pending,3871.7142044943016
43147,Spain,completed,2914.3929890600093
43148,China,pwnding,553.1276324965829
43149,Spain,pending,1135.529766833904
43150,USA,complete,2176.3516028045196
43151,Spain,faoleid,454.4874253493955
43152,Spain,pending,4054.2327094675916
43153,Spain,pending,135.5391332452474
43154,Sopain,failed,2717.1562656290403
43155,Spain,pending,3197.769607104312
43156,Italy,pending,3864.6383487197227
43157,Sopain,pending,2673.4936262982756
43158,China,pwnding,4691.3183307917
43159,Germqany,pending,1566.9492572862896
43160,Germqany,pending,1166.1864595842846
43161,Germqany,pendhing,1877.9448121931248
43162,Spain,completed,4598.18808186633
43163,Cvhina,fialed,734.4771770886604
43164,Germqany,pending,3218.90709218397
43165,Germqany,completed,228.69600532015633
43166,Belguiun,completed,1248.2218727974005
43167,Germany,completed,943.7802028901888
43168,China,pending,4241.827641036988
43169,Spain,pending,742.5010119143537
43170,Italy,pendhing,1078.0996997903824
43171,Belguiun,pending,2052.0773107056175
43172,Cvhina,fialed,830.3147765042069
43173,China,failed,2043.593628554291
43174,Spain,faoleid,3250.2897930148233
43175,Sopain,pending,3799.447438816182
43176,Spain,pending,2500.774665091803
43177,Spain,pendhing,3815.953995231093
43178,USA,pending,1073.7783743108653
43179,Germqany,pendhing,3448.235829594332
43180,Spain,pending,1640.5659761538072
43181,United States of America,pending,4569.794157828679
43182,Spain,pending,3107.1339950246524
43183,Spain,failed,2292.4631885660233
43184,United States of America,pwnding,2268.106861586666
43185,Spain,completed,2715.2759393936735
43186,Belgium,pending,403.63439136366594
43187,Sopain,pending,2051.4088639253446
43188,Cvhina,completed,1964.3283633930027
43189,Germany,failed,4955.636869374929
43190,Spain,completed,1684.9560832688098
43191,Spain,pending,4759.658917015203
43192,Italy,fialed,2804.7596673074368
43193,China,completed,586.6236730707299
43194,Spain,completed,3969.2912024265975
43195,Spain,failed,1467.6386206133304
43196,Spain,completed,2405.935287325032
43197,China,pending,1824.179779438055
43198,Sopain,faoleid,3439.1421386506
43199,Italy,completed,315.1453959096398
43200,China,failed,1123.7435100472042
43201,USA,faoleid,3843.2768131236726
43202,Italy,failed,2500.917437949571
43203,Spain,pending,3911.6787024327045
43204,Cvhina,pending,83.29009731017729
43205,Spain,pendhing,3662.8979070954597
43206,Germany,pending,514.8272330437678
43207,USA,completed,2909.2914332507767
43208,Spain,pending,3495.8509789830814
43209,Germany,completed,2734.5278252405433
43210,Spain,completed,356.27115888162814
43211,Germany,completed,3535.4965418147
43212,Spain,pending,4941.571877362095
43213,Itakly,completed,4424.326940945963
43214,USA,pending,4065.3751443329293
43215,Sopain,pwnding,94.97159637211604
43216,Belguiun,pwnding,1020.9400464799417
43217,Spain,pwnding,4955.709860546697
43218,China,compoletd,996.2392340189831
43219,Spain,completed,4515.189892686819
43220,Spain,pending,2648.9309606520746
43221,Spain,pending,529.9034567674172
43222,Spain,completed,2738.8531355426244
43223,Germany,completed,163.04780336126205
43224,Belgium,pending,4582.576451418409
43225,Cvhina,pwnding,2385.7198122532113
43226,Itakly,pending,851.7098205674275
43227,Cvhina,pwnding,1960.0013239530363
43228,Spain,pending,4069.8292497600837
43229,Spain,pending,4371.496193112096
43230,China,failed,1730.2022541987242
43231,Spain,completed,4945.255225774467
43232,USA,failed,4207.689268103289
43233,Italy,pending,811.9927423865456
43234,Belgium,pending,1732.199727899209
43235,Belgium,completed,2638.3542095984894
43236,Belgium,pwnding,2984.8118249738204
43237,United States of America,pending,549.8579963798226
43238,Belgium,failed,3234.301301654658
43239,Spain,pending,354.29292314961555
43240,Cvhina,pending,1475.3220434817733
43241,Spain,pending,1611.7474917902584
43242,USA,pending,2310.120446718801
43243,Belgium,completed,4004.020406783604
43244,Spain,failed,3132.3179918572328
43245,Itakly,failed,2113.8766130315817
43246,Itakly,pwnding,3685.7094534554462
43247,Spain,pending,3226.2431769822374
43248,Spain,pending,568.074990345046
43249,USA,pending,1817.8408071589172
43250,Spain,pending,4545.953677111779
43251,Spain,failed,1439.5231589608873
43252,Sopain,faoleid,956.4565100882868
43253,Spain,completed,3314.923006191495
43254,Italy,pending,473.33530188875864
43255,Belguiun,pending,791.1960412252156
43256,Germqany,completed,2869.0973574497593
43257,Belgium,pwnding,2607.092239685107
43258,Spain,completed,3166.9279049711777
43259,Spain,pending,3018.441288938878
43260,USA,completed,625.3261786038422
43261,USA,pending,1814.2836743123012
43262,Spain,completed,1013.9747380883468
43263,Germany,pending,4151.059241362641
43264,Italy,completed,1150.492963788846
43265,Spain,completed,2177.4772683419574
43266,United States of America,pending,3904.652512356567
43267,China,completed,2854.087805653395
43268,Belguiun,failed,2600.9882221242174
43269,Spain,completed,3775.835704518967
43270,Spain,completed,4401.880627508684
43271,Spain,pending,3723.780176581484
43272,Italy,completed,2306.467927043925
43273,USA,pending,1465.7643412519722
43274,United States of America,pending,752.5036697016111
43275,China,completed,2561.3359764751044
43276,Spain,pending,2867.932210942788
43277,Italy,completed,2247.0113029232507
43278,Italy,completed,4130.237517712789
43279,Spain,pending,2439.7301776102345
43280,USA,completed,2918.410192032197
43281,Spain,pending,1429.0164546783753
43282,Germany,pending,1153.8194654448632
43283,Belgium,failed,2580.340171757167
43284,Spain,completed,4539.8337929873405
43285,Spain,failed,2890.7744333431488
43286,Spain,pendhing,1427.88904141155
43287,Itakly,pwnding,3042.9335890769894
43288,Belgium,pending,3392.336067383412
43289,Spain,pending,4776.968328040688
43290,USA,completed,1482.1358366685045
43291,Cvhina,pending,4738.418248936095
43292,USA,pending,3893.647709237564
43293,Spain,pending,3460.355882500827
43294,Spain,completed,3767.1151479501536
43295,Spain,compoletd,2963.689151930043
43296,Spain,completed,1229.0314662089518
43297,China,pending,4638.8705721412825
43298,Itakly,pending,1043.8230622947465
43299,USA,failed,1950.4544925778025
43300,USA,pending,1542.0202673047395
43301,China,faoleid,4784.6541052789635
43302,Italy,fialed,1444.9570830289958
43303,Itakly,pending,2185.70756792981
43304,Spain,pending,1240.9000244592175
43305,Spain,completed,3470.8906200865217
43306,Itakly,pending,2123.1653715867415
43307,Belgium,pwnding,1184.176050195336
43308,Spain,pendhing,902.4435911979886
43309,Spain,compoletd,3563.5416794032017
43310,Germany,completed,4289.433506161636
43311,Italy,pendhing,931.9546497767194
43312,Belgium,pending,2424.0130342093066
43313,Sopain,completed,2105.7055373840362
43314,Italy,pending,2109.888145526486
43315,Spain,pwnding,3913.3465543185453
43316,China,pending,114.43151164260198
43317,Sopain,pwnding,2857.8783248947416
43318,Sopain,pendhing,2646.5516556622483
43319,Spain,pending,4251.564052004443
43320,Germqany,completed,4074.776871950921
43321,Italy,pending,3671.102602059097
43322,United States of America,completed,1444.2633775746656
43323,Sopain,fialed,867.643996035875
43324,USA,completed,2248.4071444303886
43325,Spain,completed,2532.0178879826963
43326,USA,pending,4771.240118336269
43327,Italy,pending,870.3018445212839
43328,USA,failed,4945.411672968063
43329,Italy,pending,3777.166910083783
43330,Itakly,pending,639.1662914090849
43331,China,completed,4997.291673814498
43332,Spain,completed,2056.6876986789794
43333,Spain,completed,1330.8042688843907
43334,Spain,pendhing,2455.996660320256
43335,Spain,completed,3386.9931584321484
43336,Spain,pending,4293.197021844743
43337,Spain,pending,2340.3241061660856
43338,Italy,pending,699.6663290062539
43339,Italy,pending,3984.3645312465974
43340,Spain,pending,3005.2584862683316
43341,Belgium,pendhing,353.517085227731
43342,China,completed,3862.5215977422085
43343,Spain,pendhing,3195.9533585326612
43344,Belgium,failed,2296.310973618193
43345,Spain,fialed,2610.3897440214537
43346,Spain,fialed,4353.182875567849
43347,Belgium,completed,2338.219491828909
43348,Spain,pending,2133.9668364511904
43349,USA,pwnding,4216.564947249196
43350,Spain,completed,3025.863069620019
43351,Germqany,pending,2530.4861359471006
43352,Spain,completed,4308.195529062242
43353,Spain,pending,1033.4840502817315
43354,Spain,compoletd,1391.413610170155
43355,Spain,completed,3815.601041326218
43356,Spain,completed,151.45594512460673
43357,Spain,pwnding,2373.662814723175
43358,Spain,completed,4749.824507452514
43359,Spain,completed,784.4290157620537
43360,Spain,pending,2210.8170372988106
43361,Germany,completed,3907.4629498843888
43362,Spain,fialed,2040.1489875473135
43363,China,pending,4445.573486679753
43364,USA,pending,363.6589338788734
43365,USA,completed,3036.368168116781
43366,Italy,completed,2427.2516613656994
43367,Belgium,completed,1606.3828246990236
43368,Spain,complete,3425.6205054699426
43369,Spain,completed,1356.215795259768
43370,Spain,pending,3195.984666819144
43371,Germany,pending,4046.8672382820723
43372,Spain,failed,1791.7442363088328
43373,United States of America,completed,865.4329910244962
43374,Germany,completed,4704.9937803246985
43375,USA,completed,1422.7316576436372
43376,Spain,pending,613.0483629018686
43377,Germany,pending,684.1636532465418
43378,China,pwnding,3818.488731669024
43379,Spain,pending,2114.5808622810005
43380,Spain,pending,1742.2626852709009
43381,Germany,pending,4398.882931400026
43382,Spain,pending,4775.582077830873
43383,Spain,pending,2332.394033734272
43384,Germany,completed,292.6863270514922
43385,Belgium,pending,326.6293444900816
43386,United States of America,pending,2864.0946320084213
43387,United States of America,completed,3949.799720987598
43388,USA,pending,792.8838445362782
43389,Spain,complete,3116.5802841270875
43390,USA,pending,1116.8793477776005
43391,Germqany,completed,2476.6562260811747
43392,Italy,pending,2273.4373566046893
43393,Germqany,pending,3420.1604452604997
43394,Spain,pending,3690.2238750714387
43395,Spain,pendhing,2669.606833372352
43396,Italy,pending,251.93927787747987
43397,Spain,completed,4328.847877787379
43398,USA,compoletd,3965.243659001427
43399,China,pending,1895.3001797580398
43400,Sopain,completed,684.4363356576933
43401,Germqany,completed,491.6115555956288
43402,Spain,pending,1875.4859358753968
43403,Spain,failed,3060.2155687053137
43404,Belgium,completed,3294.091936138083
43405,Germqany,fialed,1050.0350879061368
43406,Spain,completed,4311.373961375286
43407,Spain,pending,2349.695953155228
43408,Sopain,pending,616.7296920451171
43409,Spain,pwnding,1813.360396816895
43410,Spain,pending,4217.721954000655
43411,Spain,pending,505.85961901485166
43412,Spain,pending,4619.605055846458
43413,USA,pending,2065.4874290844778
43414,Belguiun,completed,3171.3934088852916
43415,China,pending,675.6030577471864
43416,Spain,pendhing,4167.201426282903
43417,Italy,pending,1627.819602008075
43418,Spain,pending,986.7920747441403
43419,Spain,pending,2007.2337532507656
43420,Belgium,pending,3970.1026266728204
43421,Spain,pending,4618.419417988888
43422,Sopain,pending,2816.3459153382278
43423,Belgium,completed,731.0521642830203
43424,Belguiun,pwnding,3003.282546887608
43425,Germany,pending,2375.755512278336
43426,Spain,failed,2204.870179064108
43427,Spain,pwnding,4940.04785810971
43428,China,compoletd,1833.2942477542217
43429,Spain,pending,1569.3052875731819
43430,Belgium,pending,2727.737548732273
43431,Spain,completed,3046.6244665460686
43432,USA,pending,3901.018938017203
43433,Germany,pending,1795.628212090547
43434,Italy,completed,4374.497280006315
43435,United States of America,completed,3307.0410008948265
43436,Spain,pending,1080.369771529925
43437,Spain,fialed,1530.871135462622
43438,Spain,compoletd,3658.488209856692
43439,Italy,pending,3346.7727289806962
43440,USA,pending,3769.481176634242
43441,Sopain,completed,1261.833444332652
43442,Itakly,failed,1940.053355849189
43443,Spain,pending,710.4479851365359
43444,USA,pending,1624.7507165722125
43445,Spain,completed,4886.43394118535
43446,USA,pending,2572.715678872689
43447,Italy,completed,3631.7857949591153
43448,Germany,pending,4844.8751832813505
43449,Italy,failed,4527.076608158888
43450,United States of America,pending,3293.202135553628
43451,Spain,pending,2563.102378586446
43452,United States of America,pendhing,3835.1491292903543
43453,China,pending,3727.6049750251404
43454,Belgium,pending,3140.3137532395626
43455,Spain,pending,3143.53797239392
43456,USA,pending,843.3761381951891
43457,Italy,failed,3671.243419169365
43458,Sopain,pwnding,1772.6949181898196
43459,Belguiun,pending,1656.4382635299548
43460,USA,completed,1307.4569101281122
43461,USA,pending,1644.8981622337512
43462,Spain,pending,566.5274227267823
43463,Sopain,pending,54.779157848063505
43464,Spain,compoletd,1545.0532743668941
43465,Germany,complete,4475.676508327506
43466,Spain,pending,2532.583387075536
43467,Germany,pending,4258.250545059926
43468,Spain,failed,2327.091945761528
43469,Belgium,failed,3034.3023082888603
43470,Spain,completed,348.90232352227713
43471,Spain,completed,2302.647837506119
43472,Spain,completed,1409.5490203329584
43473,Spain,pending,3883.3700325288896
43474,China,complete,2578.246866105777
43475,Belgium,completed,3333.7429669930607
43476,Spain,fialed,1414.0481009799942
