id,country,status,amount
16001,China,completed,3257.3834681481367
16002,Germqany,pwnding,3035.2146505122805
16003,Spain,fialed,3855.3479317700844
16004,USA,pending,4826.026090647463
16005,Spain,failed,1004.4132253089181
16006,Spain,pending,2342.832438731528
16007,Italy,completed,1562.0814323863378
16008,Sopain,completed,1013.1661723026251
16009,Spain,completed,4447.490614805009
16010,Sopain,fialed,2663.33782257989
16011,Spain,pending,425.055498229276
16012,Spain,faoleid,4055.99857143605
16013,China,pending,3913.6277386121114
16014,Italy,complete,325.92238849229386
16015,United States of America,completed,218.4328738053158
16016,Spain,pwnding,3106.6658843031814
16017,USA,pending,3584.59050254634
16018,USA,pending,4645.227658204516
16019,Spain,pending,4566.7873034933555
16020,Spain,pending,509.4291323227741
16021,Spain,completed,3927.601318017154
16022,USA,fialed,725.5766091244939
16023,Spain,pending,2210.6174902617176
16024,Spain,pending,3855.095388854484
16025,Itakly,pending,4723.919637795881
16026,Germqany,pending,282.5313680309514
16027,Spain,fialed,4460.706083784678
16028,Itakly,completed,4068.1002176304387
16029,Germqany,completed,3845.3945688263857
16030,Spain,pending,3077.276278373327
16031,United States of America,faoleid,3122.3059644415116
16032,Italy,pending,193.42085253872852
16033,USA,pending,1275.3784679158628
16034,Cvhina,failed,3767.0333299038257
16035,USA,failed,3710.3425540742355
16036,Spain,completed,1390.9060313482885
16037,Germqany,pending,4596.901545951943
16038,Germqany,pending,4464.169207822627
16039,Spain,pending,4484.211272551778
16040,Spain,complete,4654.270612980457
16041,Spain,complete,51.801704821867425
16042,Italy,pending,2050.741743948003
16043,Cvhina,failed,1968.296064822997
16044,Germqany,failed,3954.0077158778804
16045,Spain,completed,4343.632466365259
16046,Spain,pending,839.2567933473937
16047,USA,pending,2193.49036732914
16048,Germany,fialed,370.73441822617417
16049,Spain,pending,3874.844387098835
16050,USA,failed,4125.049518470767
16051,Belgium,failed,4839.963351074024
16052,Spain,pendhing,3246.6984328169447
16053,Spain,completed,2656.8510096959926
16054,Spain,failed,4653.040651044844
16055,United States of America,complete,4197.336959154961
16056,Spain,completed,4808.108630335778
16057,Italy,completed,2120.317536249568
16058,China,completed,1638.9793219299886
16059,Spain,completed,1666.1053783083848
16060,United States of America,pending,1008.63727187329
16061,Sopain,fialed,2405.287269145275
16062,Belgium,completed,4671.802233695167
16063,Spain,completed,4472.401328071317
16064,Sopain,fialed,330.58971349867653
16065,China,completed,1961.1821930480523
16066,Germqany,pending,4788.885201752133
16067,Spain,failed,3523.0953713364943
16068,Germany,pending,750.7973809223439
16069,USA,completed,174.9602994122329
16070,Spain,pending,417.4378783644452
16071,Spain,completed,4561.418624342433
16072,Spain,compoletd,4142.232442047291
16073,Spain,pending,2380.873450525243
16074,Germqany,completed,4161.957825237384
16075,Spain,pending,1687.8132869592412
16076,Spain,failed,493.8396228697158
16077,Spain,pwnding,638.8366798832701
16078,Spain,pending,2628.3328634352265
16079,Spain,pending,3293.4178364185636
16080,China,pending,1117.7618663779435
16081,Spain,pending,115.3603124606931
16082,Spain,compoletd,4578.877990601376
