id,country,status,amount
49001,Spain,pending,3032.910450182416
49002,Spain,pending,3353.900434018678
49003,Italy,pending,4816.611434703444
49004,Spain,pending,4914.965710739853
49005,Spain,pending,3369.81215044863
49006,Germqany,compoletd,1558.1558293862083
49007,Spain,completed,2648.057524712
49008,China,pending,2008.7270356513384
49009,Spain,pending,1202.0237788498187
49010,Spain,pending,3003.1670597568336
49011,Belguiun,complete,4430.64823390768
49012,Spain,pending,3132.565455589385
49013,Germqany,pending,1022.4996895218517
49014,Italy,fialed,964.8369733770212
49015,Germqany,pending,2274.4275741098027
49016,China,completed,3633.8086191842326
49017,Spain,pending,4057.7544914187847
49018,Italy,completed,672.128759267934
49019,Italy,pending,1510.597049676368
49020,Cvhina,pending,1398.4933417671666
49021,USA,compoletd,1782.3691876954233
49022,Italy,completed,381.9096780384646
49023,Spain,fialed,1811.0004149008244
49024,Spain,pending,1703.351687747475
49025,Italy,completed,2222.379630823814
49026,Spain,pending,3643.631061534544
49027,Spain,completed,1904.8441721954564
49028,Belgium,completed,901.8883918334179
49029,Spain,compoletd,224.4772828631007
49030,Spain,compoletd,2585.4773938413327
49031,Germany,completed,4668.442255390155
49032,China,pending,4029.2896579953685
49033,Spain,pending,456.0031468237896
49034,China,complete,2174.7101172570674
49035,Sopain,completed,3085.0751234318377
49036,USA,pending,4866.30044480947
49037,Sopain,pwnding,4117.377428336185
49038,Italy,failed,2397.47712264292
49039,Belgium,pending,990.4635777716962
49040,USA,faoleid,931.4427753756071
49041,Spain,pending,1862.7199349860198
49042,Italy,pending,3754.353930025354
49043,China,pending,1714.9199647886019
49044,Spain,completed,3354.059983493416
49045,China,faoleid,3817.887116220097
49046,Spain,pending,4332.963590287616
49047,USA,completed,3880.1517082554533
49048,Sopain,pending,1688.244354140762
49049,Spain,completed,3917.6642203279143
49050,Itakly,pending,1663.2564885371105
49051,Spain,failed,3356.3442346927955
49052,China,complete,236.20338043854545
49053,Spain,pending,3115.2079862648948
49054,Germany,faoleid,3352.884544572333
49055,United States of America,pending,1169.1223695464437
49056,Spain,pending,3150.793500761532
49057,Spain,completed,886.5438112720506
49058,Belgium,pending,765.1730154245939
49059,Spain,pending,4222.997357662034
49060,USA,failed,1760.1257553898595
49061,Sopain,completed,2580.072153661851
49062,Belgium,pending,4206.373173515078
49063,Spain,pending,2782.1341023436885
49064,Germqany,pending,676.5626586610348
49065,Cvhina,failed,3237.491209599589
49066,Germany,pending,3633.3981945505257
49067,Spain,completed,2228.0663378290724
49068,USA,pending,2995.410646566069
49069,Sopain,pending,3031.388986280557
49070,Spain,failed,1386.733202696493
49071,Spain,pending,1504.3137414663406
49072,Belgium,pending,1675.3811245869952
49073,Italy,pending,1242.508387813132
