id,country,status,amount
6001,Spain,pending,3718.402756420583
6002,Spain,pending,2456.044708090057
6003,Spain,completed,4193.582188698903
6004,Spain,pwnding,4615.4014728868715
6005,Spain,completed,4909.364883963768
6006,Spain,pending,373.4540727850803
6007,Spain,pwnding,2514.8763594635034
6008,Spain,completed,395.4716919467797
6009,China,failed,3594.491322526709
6010,United States of America,pending,142.6477384394921
6011,USA,faoleid,207.65046933493153
6012,Belgium,pending,4692.264293209402
6013,Italy,completed,1683.0660248722018
6014,Spain,completed,2221.2546820942384
6015,Spain,completed,1716.1272063981826
6016,China,compoletd,2468.551261208183
6017,Italy,pending,1034.8361969661019
6018,China,completed,474.1579323359039
6019,Spain,failed,545.7544875588702
6020,Itakly,pending,968.1190742976961
6021,Italy,pending,1528.95771404214
6022,Spain,pwnding,4121.324698586228
6023,Spain,completed,3718.888300252956
6024,Belguiun,pending,143.6155278566439
6025,Spain,completed,3108.0769320636623
6026,Spain,pending,300.4705457617043
6027,Spain,completed,4179.049319956099
6028,Spain,fialed,3235.852600795308
6029,USA,pending,1222.4782760457565
6030,Spain,completed,1235.7899368663902
6031,Spain,pwnding,4475.609080285229
6032,Spain,faoleid,1824.8791065439164
6033,Germqany,pending,4404.495194362498
6034,Spain,pending,1238.4234910901773
6035,Spain,complete,4443.947744103884
6036,Spain,completed,2684.932492125523
6037,Spain,pending,3241.886019403725
6038,Spain,pending,2176.017835093919
6039,Spain,pending,4031.7595423110743
6040,Itakly,completed,494.22818300119707
6041,Belgium,completed,612.5278571745307
6042,Spain,completed,451.3763323525316
6043,Sopain,pwnding,4810.679945568395
6044,USA,pending,1496.6413428520843
6045,Germany,failed,2198.7349228682647
6046,Italy,pending,4361.812620511627
6047,Spain,pwnding,4501.358870877732
6048,Spain,pending,3877.6045738427392
6049,Spain,pendhing,1297.333645427226
6050,Spain,pending,4869.039716434463
6051,Cvhina,failed,3980.6156194409377
6052,Spain,pending,2188.5263892905186
6053,Spain,completed,2677.9454726710705
6054,USA,pending,3671.693344889698
6055,Spain,pending,2373.5797501944567
6056,USA,pending,1269.2889035469534
6057,Spain,failed,1437.8010060518613
6058,Sopain,pending,1579.4500000961623
6059,Cvhina,pending,2296.399927659879
6060,Spain,failed,4953.652865821393
6061,Spain,completed,1840.8065231005778
6062,Germany,pending,953.3814442210353
6063,Itakly,completed,2079.200386776589
6064,United States of America,failed,2456.8909052337362
6065,Sopain,failed,900.8906097767975
6066,USA,completed,1438.2738274389105
6067,USA,pending,4567.645712470569
6068,Sopain,pending,2298.356280557181
6069,China,failed,4589.264217722258
6070,USA,complete,3731.2984343190838
6071,Spain,completed,3313.804863318938
6072,Germqany,completed,1484.7535826025053
6073,Sopain,completed,4169.3529662842675
6074,Italy,pending,2346.3864521373653
6075,Belgium,completed,2533.159144601665
6076,Germqany,failed,3537.5353077858786
6077,Sopain,pending,2677.8468701819806
6078,Belgium,completed,2856.981326589166
6079,Belgium,pending,3229.7878578530213
6080,Spain,pending,4282.15150901058
6081,Spain,pending,1261.9026531798456
6082,Sopain,pending,3529.851046812911
6083,Italy,failed,1595.3832296549404
6084,China,compoletd,4576.977003733165
6085,Germqany,pending,4405.755743584649
6086,Spain,pending,1686.5064462059506
6087,Spain,fialed,2754.417828271037
6088,Spain,completed,3193.103975842664
6089,USA,pwnding,1185.3339582001997
6090,Spain,failed,2511.619407358294
6091,Belgium,failed,2563.3263453872573
6092,Italy,pending,1306.3663309838216
6093,Italy,pwnding,3170.2051451287366
6094,Sopain,completed,2596.3828361092596
6095,Spain,completed,2161.820176050521
6096,Itakly,pending,4144.27655093953
6097,Germany,completed,3827.1394779653133
6098,USA,pending,1381.9638993678075
6099,Sopain,completed,152.25182922449528
6100,Spain,completed,1200.8318515131616
6101,Germany,completed,2095.4757981122452
6102,USA,pending,2583.5587912792053
6103,USA,pending,639.3036967773189
6104,Belgium,failed,4473.675650431081
6105,Spain,completed,3922.1088636225672
6106,China,pending,4596.622817266461
6107,China,pending,1342.8847083301075
6108,Spain,pending,3266.1216461637127
6109,Spain,pending,1773.810543659032
6110,Spain,completed,2017.7663545381422
6111,Spain,pending,4069.4935319514625
6112,Spain,pwnding,4083.2513530509086
6113,Italy,completed,3089.5595615565185
6114,Germany,pwnding,3515.47865639454
6115,China,completed,585.1693602422013
6116,Italy,completed,4747.261119795939
6117,Spain,pwnding,2236.2589575935244
6118,Spain,completed,3133.1756952640253
6119,USA,pending,1134.935654434276
6120,Spain,pending,3756.920817575093
6121,Spain,completed,1006.1672593191615
6122,Spain,completed,658.6070005895558
6123,Spain,failed,1280.1199584933656
6124,United States of America,completed,418.9099448404072
6125,Spain,compoletd,1330.330530132566
6126,Spain,pwnding,2997.0308607840457
6127,Belgium,completed,4836.468613721783
6128,Spain,pending,3136.7943422377602
6129,Italy,pwnding,3658.6648227752567
6130,Spain,pending,4157.054762993014
6131,China,completed,1626.9422231138944
6132,Spain,pending,961.9753202809712
6133,Cvhina,pending,4305.2178388170505
6134,Spain,pending,1226.0916007210067
6135,China,pending,3930.9846923937876
6136,Sopain,fialed,3316.8422907594368
6137,Germqany,completed,3686.423981162334
6138,Spain,completed,2570.5047234280028
6139,Spain,faoleid,780.0645528330687
6140,Spain,fialed,254.82183933508443
6141,Spain,faoleid,3722.7465771307293
6142,USA,completed,400.7819562188254
6143,Italy,pending,491.53031589080894
6144,Spain,completed,3771.5555945593933
6145,Spain,pending,1591.1385608504165
6146,Spain,completed,824.138751835688
6147,USA,failed,4091.6864022282707
6148,Itakly,completed,4104.325658694417
6149,Spain,pending,720.6519129945873
6150,Spain,pending,3412.519697833104
6151,Belgium,pending,3244.455505545195
6152,Spain,completed,2032.774606154886
6153,Spain,completed,4756.098468804805
6154,Italy,fialed,2329.7496605541774
6155,Spain,failed,1854.3657285804397
6156,China,pending,2967.957469094101
6157,Spain,pending,3385.426359933596
6158,China,pending,4912.311399633661
6159,USA,complete,3914.947213471252
6160,Italy,pending,2920.325193488906
6161,Italy,pending,4211.684641170444
6162,Italy,compoletd,1807.9100284053002
6163,Spain,pending,2296.560688886068
6164,Spain,failed,4915.43938758813
6165,Italy,completed,3352.2118241913413
6166,China,failed,2112.7040438839545
6167,USA,pending,4515.940460659208
6168,Belgium,pending,4670.216665437795
6169,Germqany,pending,876.1395245212844
6170,Cvhina,pwnding,562.7896976126995
6171,Spain,pending,1360.9370675429739
6172,Germany,pending,3374.4558277343262
6173,Spain,failed,2264.2281929934647
6174,United States of America,failed,3139.2449769312148
6175,Itakly,pending,361.85859705432824
6176,Germqany,pending,2345.554250798283
6177,Germqany,completed,479.4969994173252
6178,Spain,pending,1220.3452297503916
6179,Spain,completed,1343.8092672386238
6180,USA,failed,1847.2018735380873
6181,Italy,pending,780.4246567739549
6182,Belgium,completed,1925.172747797398
6183,Belgium,completed,965.8592747345509
6184,Spain,completed,4954.220688136707
6185,Belgium,pending,2456.7723577157653
6186,Itakly,failed,671.8104080081738
6187,Germany,pending,4438.916714106911
6188,Germqany,pending,4097.423147373387
6189,Spain,pwnding,4451.770534746756
6190,Spain,fialed,3756.3570794113757
6191,Belgium,completed,1567.3775640126382
6192,Sopain,pending,1785.21171257118
6193,Spain,pending,732.814518476746
6194,Spain,pwnding,4111.825204416915
6195,Itakly,pending,1862.7291679280186
6196,China,completed,1886.141031737688
6197,Belgium,failed,3388.1846195337002
6198,Belgium,pending,2268.269737684078
6199,Italy,failed,1773.7051983718559
